student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score
156244,21,Female,Psychology,4.6,3.7,1.8,Yes,99.1,4.4,Fair,4,Bachelor,Medium,5.5,No,4,5,4.1,No,5,10.2,Co-Learning Group,Yes,Medium,5,10,5,Visual,4,95
156245,20,Male,Business,1.3,4.1,1.4,No,75.4,8.2,Fair,6,Bachelor,High,3.6,Yes,3.43,5,7.1,No,5,7.1,Cafe,No,Medium,3,4,10,Visual,8.5,79
156246,25,Other,Psychology,7.6,0,3.8,Yes,59.9,7.8,Fair,6,Bachelor,High,4.8,No,3.87,4,8.2,No,5,12.8,Dorm,Yes,Low,2,4,10,Auditory,4.6,97
156247,28,Female,Computer Science,4.04390767,3.2,2.7,Yes,94.3,12,Fair,3,Master,Low,7.3,No,3.3,6,3.2,No,1,11.1,Library,No,High,7,4,10,Auditory,1.6,73
156248,25,Other,Computer Science,3.286892613,3.5,0.2,Yes,90.4,7.5,Fair,0,Bachelor,Medium,5.1,No,3.4,5,4.4,No,5,8.7,Library,Yes,High,5,5,10,Reading,1.3,85
156249,25,Male,Biology,3.4,0.9,0.6,Yes,90.3,7.8,Good,0,Bachelor,Low,8.5,Yes,3.22,3,5.7,No,2,6.7,Quiet Room,No,Low,10,4,10,Auditory,8.2,79
156250,19,Other,Engineering,4.4,1.4,1.6,Yes,79.3,5.5,Good,5,Master,Low,8.6,No,4,2,5.2,No,3,7.8,Library,Yes,High,5,1,10,Auditory,5.2,100
156251,28,Female,Psychology,2.9,4,1,No,70.6,8.4,Good,0,Some College,High,3.9,No,3.3,7,7.6,No,1,8.9,Cafe,Yes,Medium,10,7,8,Kinesthetic,5.2,84
156252,22,Female,Arts,1,2,2.3,Yes,80.7,6,Fair,1,Some College,High,8.2,Yes,2.49,7,2.3,No,5,6.5,Co-Learning Group,No,High,4,6,9,Kinesthetic,4.7,69
156253,25,Other,Engineering,3,4,2.9,No,53.9,5.6,Fair,1,Some College,High,6.4,No,4,1,4.3,No,5,10.2,Co-Learning Group,Yes,Medium,3,8,7,Visual,1.9,98
156254,17,Female,Biology,5.6,0.8,3.3,No,43,7.5,Fair,3,Master,Low,6.9,Yes,3.56,2,3.7,No,1,10.9,Cafe,Yes,High,4,1,10,Visual,4,88
156255,19,Other,Biology,3.5,3.7,3.2,No,51.5,5,Fair,3,PhD,High,2.3,Yes,3.27,5,4.5,No,5,10.9,Dorm,Yes,High,6,7,8,Visual,1.3,76
156256,23,Male,Arts,4.3,2.4,1.2,No,46.3,6.8,Good,5,Bachelor,Medium,7,Yes,4,1,1.6,No,1,8.3,Quiet Room,No,Low,7,3,10,Reading,9.6,97
156257,24,Other,Arts,4.5,4.7,0.6,Yes,62.9,10.2,Good,2,High School,High,9.7,Yes,3.61,4,5.5,No,5,11.7,Co-Learning Group,No,High,8,10,5,Auditory,7.8,87
156258,24,Other,Biology,4.9,4.6,0.9,Yes,53.4,7.5,Good,4,Bachelor,Medium,7.5,No,4,8,6.3,No,4,12.1,Library,No,Medium,10,1,10,Kinesthetic,3.3,100
156259,18,Other,Engineering,5.6,0.3,1.1,No,84.2,8.2,Fair,4,PhD,Low,9.5,No,3.46,7,5.4,No,2,8.7,Library,Yes,Low,7,4,10,Reading,6.4,89
156260,16,Female,Engineering,2.4,2.6,0.6,Yes,82.5,7.2,Good,4,PhD,High,7.3,No,3.75,6,5.2,No,2,5.8,Quiet Room,Yes,High,2,10,5,Visual,3.9,100
156261,24,Male,Engineering,6.4,1.7,0.2,No,56.9,6.7,Good,3,High School,High,6.8,Yes,3.47,6,2,No,2,8.7,Quiet Room,No,High,4,7,8,Kinesthetic,8.1,88
156262,24,Other,Engineering,5.6,1.2,1.6,No,41.8,8.5,Fair,7,Some College,Medium,5,No,2.84,6,7.4,No,5,10.2,Cafe,Yes,Medium,6,1,10,Auditory,7.5,74
156263,27,Other,Computer Science,10.19526612,4.2,2.4,No,48.9,6.5,Good,5,Some College,High,6.4,Yes,4,2,5.2,No,2,17.5,Cafe,Yes,High,9,7,8,Reading,7.4,100
156264,25,Male,Business,4.4,1.4,1.8,Yes,99.2,6.8,Fair,0,Master,High,6.1,Yes,2.72,1,4.6,No,0,8.2,Cafe,Yes,Medium,6,5,10,Visual,1.8,68
156265,20,Female,Arts,4,2.4,0.5,No,84.6,8.7,Good,4,Some College,Low,6.2,Yes,2.9,7,6.1,No,3,7,Dorm,No,Medium,4,2,10,Visual,6.1,78
156266,21,Male,Computer Science,0.156324159,4.3,0.6,Yes,97.8,7.9,Fair,7,Bachelor,High,5.9,No,4,3,8.1,No,2,5.4,Co-Learning Group,Yes,Medium,1,9,6,Visual,8.4,98
156267,21,Female,Engineering,5.7,2.2,2.4,No,64.6,4.9,Good,7,High School,High,3,Yes,3.61,1,4.4,No,0,10.6,Co-Learning Group,No,Low,2,7,8,Visual,5.9,97
156268,26,Other,Arts,2.3,4.4,1.3,No,67.7,6,Fair,5,Master,Low,9.5,No,3.67,3,4,No,2,9.4,Cafe,No,Medium,7,2,10,Auditory,7.7,98
156269,21,Male,Arts,3.2,2.6,3.8,Yes,45.9,4,Fair,4,PhD,High,8,No,2.69,1,3,No,1,11.3,Dorm,Yes,High,2,1,10,Auditory,10,69
156270,19,Other,Arts,3.4,0.5,0.7,No,48,8.5,Fair,2,Bachelor,Low,3.4,Yes,3.33,8,3.5,No,2,6.3,Quiet Room,Yes,High,3,5,10,Visual,4.8,91
156271,16,Other,Computer Science,4.67142713,2.6,1.6,Yes,80.3,7.4,Good,4,Bachelor,Low,3.1,No,3.81,3,5.6,No,3,9.8,Cafe,No,Low,8,10,5,Kinesthetic,3.4,95
156272,23,Female,Engineering,2.5,2,3,Yes,64,8.3,Fair,2,PhD,Low,4.2,No,4,6,7.6,No,2,8.3,Library,Yes,High,9,1,10,Kinesthetic,2.9,100
156273,18,Male,Computer Science,7.699549336,0.4,1.9,Yes,53.7,8.6,Good,6,Some College,Medium,5.8,Yes,3.86,7,7.7,No,1,11.2,Quiet Room,No,Medium,1,5,10,Kinesthetic,3.3,100
156274,21,Female,Arts,4.7,1.2,0.8,Yes,64.1,6.2,Fair,2,Master,Low,8.1,No,3.6,3,3.2,No,0,7.2,Co-Learning Group,Yes,Medium,8,6,9,Auditory,9.4,99
156275,16,Male,Psychology,2.5,1.7,0.8,Yes,63.1,4.3,Fair,6,PhD,Medium,3.2,No,3.3,8,5,No,0,7,Library,Yes,Low,1,5,10,Reading,1.1,85
156276,24,Male,Arts,1.5,0.1,1.9,Yes,62,7.5,Fair,7,PhD,Low,6.1,Yes,3.32,8,8.1,Yes,4,5.2,Library,Yes,Medium,4,2,10,Auditory,2.2,91
156277,19,Male,Biology,1.4,3.1,1.5,Yes,81.2,7.9,Good,0,PhD,Low,7.1,No,3.08,2,3,No,0,7.3,Dorm,No,High,4,2,10,Auditory,1.8,74
156278,25,Female,Biology,2.9,2,0.4,No,80.4,7.3,Fair,4,Master,Medium,6.5,No,3.47,3,6.2,No,2,6.9,Cafe,Yes,High,3,7,8,Visual,7.4,83
156279,17,Other,Computer Science,3.947703185,4.8,0.5,Yes,63.6,5.9,Good,7,Some College,Medium,3.2,No,4,1,3.3,No,1,10.3,Library,Yes,Low,3,7,8,Reading,6.8,100
156280,23,Male,Business,5.8,4.5,1,No,92.3,8.9,Good,1,PhD,Medium,8.2,Yes,3.5,4,3.7,No,4,12.5,Cafe,No,High,2,9,6,Reading,9.4,96
156281,25,Other,Biology,4.7,1.8,3.3,No,55,9.4,Poor,2,PhD,Low,6.7,No,4,7,5.5,No,2,10.3,Co-Learning Group,No,Medium,10,6,9,Reading,5.2,91
156282,18,Male,Psychology,4.4,4.4,2.1,Yes,79.8,9.2,Fair,5,Master,Medium,1.7,Yes,3.62,4,6.9,No,5,12.4,Cafe,No,High,1,6,9,Reading,2.5,88
156283,21,Male,Engineering,2.9,4.2,2.2,Yes,63.9,6,Fair,3,Master,Low,7.8,Yes,2.96,1,5.2,No,5,10.6,Co-Learning Group,No,Low,7,9,6,Kinesthetic,7.1,71
156284,23,Other,Computer Science,1.681252238,3.3,3.3,Yes,59.4,8.8,Fair,5,Bachelor,Medium,6,Yes,3.39,7,2.2,No,3,8.3,Dorm,Yes,Medium,9,10,5,Visual,9.1,76
156285,23,Male,Computer Science,5.088763897,1.8,3.2,No,40.5,8.6,Fair,5,PhD,High,2.5,No,4,5,4.6,No,5,10.2,Library,No,Low,1,10,5,Visual,5.1,100
156286,26,Other,Engineering,3.2,2.5,0.9,Yes,99,7.5,Fair,3,Bachelor,Medium,3.8,No,3.58,1,4.9,No,5,6.7,Library,Yes,Medium,2,2,10,Kinesthetic,5.9,83
156287,26,Female,Computer Science,5.783008801,0.5,1,Yes,85.9,6,Fair,3,PhD,Medium,6.1,Yes,3.83,7,1,No,1,8.1,Co-Learning Group,Yes,Medium,9,4,10,Auditory,2.7,97
156288,27,Male,Engineering,1.7,4.6,3.8,Yes,53.9,7.4,Fair,7,Master,Low,10,Yes,3.34,3,3.7,No,1,10.3,Dorm,Yes,Medium,5,4,10,Kinesthetic,3.3,77
156289,18,Other,Business,4.8,2.6,3.8,No,88,8,Fair,5,Master,High,7.5,Yes,3.89,7,4,No,1,11.7,Cafe,Yes,Medium,10,9,6,Auditory,6.5,93
156290,17,Other,Biology,3.3,2.3,3.6,No,58.3,5.8,Good,3,Bachelor,Low,5.3,Yes,3.85,5,4.3,No,5,10,Library,Yes,Low,5,1,10,Kinesthetic,8.4,96
156291,26,Female,Business,8.4,0.9,4,No,53.7,8.4,Good,5,Some College,Medium,8.6,Yes,3.75,5,5.8,No,1,14.3,Quiet Room,Yes,Medium,9,7,8,Kinesthetic,4.7,89
156292,28,Female,Computer Science,6.934238032,2.4,2.2,No,45.6,6.1,Fair,1,Master,High,7.1,No,4,7,2.8,No,4,12.6,Quiet Room,Yes,High,1,10,5,Reading,6.4,100
156293,20,Male,Psychology,4.6,3.1,2.2,No,66.4,7.1,Good,6,High School,High,5.2,Yes,4,7,9.3,No,2,11.3,Library,No,Medium,9,8,7,Auditory,1.5,100
156294,26,Other,Computer Science,8.136366385,1.7,0.9,Yes,97,9.8,Fair,7,PhD,Medium,9.4,No,4,4,6.3,No,1,12.6,Library,Yes,Medium,4,7,8,Kinesthetic,6.6,100
156295,27,Female,Psychology,1.6,4.6,0.4,No,41,6.6,Good,5,High School,Medium,5.7,Yes,4,1,2.8,No,0,7.9,Cafe,No,Medium,9,6,9,Kinesthetic,5.5,100
156296,18,Other,Biology,2,0.4,0.4,Yes,61.5,8.1,Good,1,High School,High,8.6,Yes,2.8,8,3.9,No,4,4.7,Cafe,Yes,High,6,1,10,Reading,3.7,70
156297,26,Other,Business,6,3.8,1.7,Yes,43.6,8.5,Good,2,Bachelor,Medium,3.3,No,3.71,3,5.3,No,2,11.7,Cafe,Yes,High,9,6,9,Kinesthetic,4.5,94
156298,23,Male,Computer Science,4.740824819,0.8,1.3,Yes,54.7,6.6,Good,1,Some College,High,3.7,Yes,4,3,3.5,No,3,8.1,Cafe,Yes,Low,10,6,9,Visual,7.6,100
156299,26,Male,Engineering,4.1,0.7,2.3,Yes,96.3,8,Fair,6,Bachelor,Medium,6.2,Yes,3.36,1,3.7,No,2,8.6,Library,No,High,3,3,10,Kinesthetic,7.9,89
156300,25,Female,Biology,4.5,2.1,0.8,No,71.7,10.2,Good,1,High School,Low,7.5,No,3.31,4,2.1,No,4,8.5,Cafe,No,Medium,5,2,10,Visual,7.9,84
156301,18,Female,Engineering,2.6,2.4,0.4,Yes,49,5.5,Good,7,Some College,Low,5.9,Yes,4,6,7.4,No,3,6.6,Co-Learning Group,Yes,Medium,7,10,5,Auditory,4.7,100
156302,25,Other,Psychology,0.6,4.1,3.1,No,52,8.8,Good,6,PhD,Medium,7.3,No,4,5,6.6,No,4,8,Co-Learning Group,Yes,Medium,9,10,5,Visual,4.3,98
156303,27,Male,Engineering,5.6,2.1,3.3,Yes,70,9.2,Fair,4,PhD,Medium,5.2,No,2.91,4,6.6,No,0,12,Dorm,Yes,Medium,1,3,10,Reading,4,69
156304,23,Other,Engineering,7.9,1.9,3.9,Yes,98,6.2,Fair,7,Some College,Medium,4,No,4,5,6.7,No,5,15.2,Library,Yes,High,7,8,7,Kinesthetic,6.9,100
156305,17,Other,Computer Science,4.871866305,0.4,1.5,Yes,49.1,10.7,Good,3,PhD,Medium,8.9,Yes,4,5,6.2,No,1,7.7,Dorm,Yes,Low,5,3,10,Auditory,7.9,100
156306,22,Other,Biology,2.6,1,0.5,Yes,76.1,6.2,Fair,5,High School,Low,5.4,Yes,3.95,8,5.2,No,0,4.6,Cafe,Yes,High,4,9,6,Visual,2.4,100
156307,22,Male,Computer Science,4.485042154,4.6,3.2,No,85.2,9.5,Good,0,Master,Medium,8,Yes,3.5,7,5.4,No,5,13.1,Quiet Room,Yes,High,3,3,10,Visual,4.7,90
156308,18,Female,Biology,2,4.1,2.5,No,80,7.5,Good,7,Master,Low,7.2,Yes,4,3,4.7,No,1,10.2,Co-Learning Group,No,Medium,9,9,6,Visual,6.6,94
156309,19,Male,Computer Science,2.702035253,3,2,No,100,4.8,Good,4,Master,Low,7.6,No,3.82,3,3.8,No,4,9,Dorm,No,High,5,10,5,Visual,3.4,98
156310,20,Female,Business,1,3.1,0.5,No,62,6.7,Good,6,Bachelor,High,6.9,No,4,3,2.9,No,2,5,Quiet Room,No,Low,2,9,6,Auditory,2,100
156311,18,Male,Arts,2.7,0.9,0.3,Yes,68.3,5.8,Good,0,PhD,Low,7.6,No,4,3,3,No,4,5.1,Co-Learning Group,No,Medium,2,2,10,Reading,3.8,100
156312,25,Female,Biology,6.6,2.7,0.2,No,78.2,10,Poor,2,Bachelor,Medium,7.4,Yes,3.29,4,4,No,2,10.6,Library,No,Low,9,7,8,Kinesthetic,9.7,81
156313,16,Other,Biology,5.7,2.6,3.3,No,51.4,7.7,Good,6,Master,Low,7,Yes,4,2,6,No,5,13,Quiet Room,Yes,High,5,3,10,Kinesthetic,4.2,99
156314,23,Other,Arts,1.7,2.4,3.7,Yes,84,8.1,Fair,1,Bachelor,Medium,4.2,No,2.67,3,2.7,No,5,9.2,Quiet Room,No,Low,1,3,10,Kinesthetic,3.3,65
156315,17,Other,Biology,4.5,1.7,0.9,No,52,6.7,Good,7,PhD,Low,4.3,Yes,2.83,7,6.9,No,2,7.9,Library,No,High,2,3,10,Auditory,8.2,75
156316,26,Male,Computer Science,4.873475183,0.6,3,No,77.7,8.4,Fair,1,PhD,Low,5,Yes,4,7,5.5,No,5,9.3,Dorm,Yes,High,10,10,5,Visual,4.8,100
156317,22,Male,Arts,5.4,4.1,1.7,No,46.9,8.4,Good,1,Bachelor,Low,8.4,No,2.49,6,6.7,No,1,12.4,Cafe,No,Low,2,2,10,Kinesthetic,3,60
156318,23,Female,Psychology,1.2,4.2,3.1,No,73.6,8.2,Good,6,PhD,High,4.7,Yes,3.19,7,2.4,No,5,9.3,Dorm,Yes,Low,10,4,10,Kinesthetic,4.4,77
156319,28,Male,Business,2.8,1,1.2,Yes,54.2,6.8,Good,3,High School,High,8.7,Yes,3.42,7,4.1,No,2,5.5,Co-Learning Group,No,Medium,6,6,9,Reading,5.9,86
156320,25,Female,Arts,4.9,4.9,0.7,No,97.3,8.9,Good,6,Bachelor,High,7,Yes,4,3,2.1,No,3,11.2,Quiet Room,Yes,Medium,7,2,10,Reading,1.5,97
156321,16,Other,Biology,5.4,3.1,2.9,No,99.5,7.4,Poor,6,High School,Low,8.6,No,4,1,4.2,No,2,13.3,Library,Yes,Medium,6,4,10,Visual,4.2,100
156322,20,Female,Business,0.9,2.8,1.4,Yes,57.8,6.5,Fair,6,Some College,Medium,7.6,Yes,3.33,4,5.6,No,0,5.4,Library,Yes,Low,1,9,6,Kinesthetic,1.2,87
156323,16,Male,Computer Science,1.471319076,1,0.8,No,64.4,7.7,Good,0,Some College,Low,9.6,Yes,4,3,3.3,No,0,3.5,Library,No,High,4,9,6,Visual,6.6,94
156324,23,Female,Computer Science,4.174748824,1.7,4,Yes,40.4,6.2,Fair,4,PhD,High,8.8,No,3.22,6,3.9,No,3,11.1,Library,No,High,1,9,6,Auditory,7.2,81
156325,18,Other,Biology,6.1,1,1.8,Yes,41.3,9.6,Good,1,High School,High,7.3,No,4,7,4.9,No,1,10.8,Cafe,Yes,Low,2,7,8,Auditory,3.1,100
156326,25,Male,Biology,3.2,2.2,0.7,No,95.2,7,Poor,0,Master,Low,9,No,2.47,7,5.2,No,0,6.3,Dorm,Yes,Low,1,1,10,Reading,6.2,55
156327,19,Male,Biology,3.4,2.8,3,Yes,84.4,11.1,Fair,7,PhD,Medium,6.2,No,2.96,4,3.4,No,1,9.8,Cafe,No,High,1,3,10,Reading,2.6,69
156328,28,Female,Biology,4.2,2.4,3.2,Yes,76,5.6,Poor,1,High School,High,5.1,No,3.55,5,4,No,2,11,Dorm,Yes,Low,1,5,10,Reading,4.7,90
156329,23,Female,Arts,4.9,0.6,0.8,Yes,79.9,7.8,Good,5,Bachelor,Medium,9.1,No,3.42,1,6.9,No,0,6.6,Dorm,No,Medium,9,6,9,Reading,9.3,83
156330,16,Female,Computer Science,4.110992608,4,3.4,No,58.3,5,Good,2,Some College,High,10,Yes,4,8,6.8,No,2,11.8,Quiet Room,No,Medium,8,7,8,Visual,9.7,100
156331,27,Other,Computer Science,5.515556531,4,1.8,No,74.9,10,Fair,0,Bachelor,Medium,6.8,Yes,3.92,8,7.4,No,1,11.9,Co-Learning Group,Yes,High,1,5,10,Reading,7.1,91
156332,24,Male,Computer Science,4.336801296,3.3,1.8,Yes,90.5,6,Poor,6,Master,High,7.8,Yes,3.54,6,9,No,4,10.3,Dorm,No,High,5,6,9,Reading,7.9,92
156333,26,Female,Computer Science,3.541100965,0.2,3.2,Yes,45.8,7.6,Fair,4,Some College,Low,9.7,No,4,4,5.4,No,5,7.4,Cafe,Yes,Low,8,4,10,Reading,5.3,100
156334,27,Female,Business,5.1,2.1,3.1,Yes,42.7,4,Fair,2,PhD,Low,2,Yes,3.32,2,7.2,No,3,11.3,Library,Yes,Low,9,2,10,Auditory,7.2,80
156335,18,Male,Business,6.9,4.3,3.8,Yes,48.7,7.1,Fair,6,Bachelor,Low,6.1,Yes,3.39,5,2.2,No,4,16.5,Dorm,No,High,1,3,10,Kinesthetic,3.9,87
156336,17,Female,Arts,4.5,2,2.7,No,42.2,7.5,Fair,3,PhD,High,10,Yes,3.11,8,6.6,No,0,10.1,Library,Yes,Medium,1,1,10,Auditory,7.3,77
156337,23,Other,Psychology,2.7,1.2,0.3,Yes,54.7,8.5,Good,7,PhD,High,7.8,Yes,4,8,1.9,No,1,4.8,Dorm,No,Low,5,1,10,Auditory,2.6,100
156338,28,Male,Engineering,3.9,3.1,2.4,Yes,76.8,8.4,Poor,4,Bachelor,Low,6.1,No,4,6,9,No,0,10.6,Quiet Room,Yes,Medium,1,6,9,Auditory,4.1,100
156339,16,Male,Computer Science,5.727243775,4,2.5,Yes,54.9,6.2,Fair,4,Master,High,9.5,No,3.71,5,5,No,0,13.2,Dorm,No,Low,9,10,5,Kinesthetic,5.9,94
156340,18,Other,Business,4.6,2.7,2.8,Yes,71.2,9.1,Fair,2,Some College,High,8.6,No,3.67,4,3,No,5,10.8,Quiet Room,Yes,Low,9,2,10,Reading,7.7,81
156341,20,Female,Business,3.5,2.5,0.9,Yes,71.2,6.8,Fair,7,Bachelor,Low,6.8,No,3.08,2,4.1,No,0,7.7,Dorm,No,Low,7,8,7,Visual,8.3,73
156342,19,Male,Psychology,0.2,4,3.7,No,47.7,8.1,Fair,5,Bachelor,Medium,8,Yes,3.29,6,8.9,No,3,8.7,Cafe,No,Medium,6,5,10,Visual,7.6,83
156343,18,Female,Biology,3.7,0,2.8,Yes,46.3,9.7,Fair,6,Master,High,10,No,3.49,8,5.4,No,2,7.4,Cafe,No,Low,2,3,10,Visual,8.6,81
156344,17,Other,Biology,3.9,1.9,1.2,No,56.5,8.1,Fair,5,Master,Medium,8.8,Yes,4,7,3.8,No,3,8.8,Dorm,Yes,Low,5,3,10,Visual,7.1,92
156345,26,Male,Computer Science,6.079379657,0.2,2.1,No,69.3,6.5,Good,2,Master,Low,7.1,Yes,4,2,5.8,No,5,8.4,Cafe,Yes,Medium,3,9,6,Kinesthetic,4.7,95
156346,17,Female,Computer Science,9.617385964,1.1,0.6,Yes,90.8,4.3,Good,3,High School,High,7.5,No,4,8,4.1,No,0,12.1,Dorm,No,Low,10,5,10,Visual,9.6,93
156347,25,Female,Psychology,3.1,3.1,2.1,No,54,9,Poor,5,Bachelor,Low,9.9,Yes,3.29,5,6.1,No,1,10.2,Quiet Room,Yes,High,4,5,10,Visual,7.5,78
156348,20,Other,Arts,3,3.2,1,No,97.6,6.4,Good,3,Master,Medium,10,Yes,4,5,7,No,2,8.8,Cafe,No,Medium,5,9,6,Kinesthetic,7.8,99
156349,25,Other,Computer Science,4.099020481,2.5,3.6,Yes,92.5,8.1,Poor,7,Master,Medium,10,Yes,3.02,4,4.9,No,5,10.3,Co-Learning Group,Yes,High,7,3,10,Auditory,1.3,82
156350,18,Female,Business,0,0.1,3.3,Yes,89.7,8.8,Good,7,PhD,Low,7.4,No,3.99,5,4.5,No,2,4.5,Co-Learning Group,No,Low,2,7,8,Visual,2.4,95
156351,17,Male,Arts,4.1,0.3,1.3,Yes,84.4,6.9,Good,6,High School,Medium,2.3,Yes,4,3,6.4,No,2,5.8,Co-Learning Group,Yes,High,9,2,10,Visual,9.8,100
156352,24,Other,Biology,5.4,4.2,3.4,Yes,61.1,7.8,Good,2,High School,High,7,No,3.46,7,1.1,No,4,14.9,Dorm,No,Low,8,5,10,Reading,1.2,98
156353,27,Female,Biology,4.6,2,2.9,Yes,92,6.1,Good,7,Bachelor,Medium,5.7,Yes,4,4,2.5,No,3,10.7,Library,Yes,Low,1,9,6,Kinesthetic,6.6,97
156354,20,Female,Arts,3.7,4.4,3.6,Yes,86.2,8.3,Fair,7,PhD,High,8,Yes,3.55,7,4.6,No,3,13.4,Dorm,No,Medium,7,4,10,Kinesthetic,9.3,79
156355,28,Other,Business,5.1,1,1.1,No,55.4,4,Good,3,Master,Medium,10,No,2.95,1,3.3,No,2,7.7,Library,Yes,Low,6,5,10,Auditory,7,74
156356,24,Male,Computer Science,5.043366843,0.8,0.3,No,64.2,5.8,Good,5,High School,High,4.6,Yes,4,8,4.7,No,5,6.9,Co-Learning Group,Yes,Low,2,8,7,Reading,1.6,90
156357,16,Male,Arts,1.6,2.1,0.7,Yes,58,5.8,Good,4,Some College,Medium,6.6,Yes,3.76,1,6.8,No,2,6,Library,Yes,Low,7,9,6,Kinesthetic,7.9,97
156358,25,Other,Business,5.5,3,2.9,No,94.7,7.3,Fair,3,Some College,High,6.3,Yes,3.77,6,3.5,No,1,11.4,Cafe,No,Medium,1,4,10,Visual,7,100
156359,22,Male,Arts,4.8,3.5,3.6,Yes,51.3,6.4,Good,7,Some College,Low,8.5,No,4,4,6.8,No,1,12.8,Cafe,No,Medium,6,1,10,Visual,1.1,100
156360,28,Female,Business,4.7,4.5,0.1,No,63.2,5.4,Good,5,PhD,Low,3.3,Yes,3.81,1,5.1,No,0,11.3,Co-Learning Group,No,Medium,6,7,8,Auditory,2.7,86
156361,19,Other,Engineering,3.9,0.7,2.5,Yes,71.2,9.6,Fair,4,Some College,Medium,7.9,Yes,3.39,2,5.3,No,0,8.8,Co-Learning Group,Yes,High,9,2,10,Kinesthetic,8.9,86
156362,26,Female,Business,4.4,0.1,3.6,No,91.4,7.1,Fair,7,High School,Low,5.9,Yes,3.35,2,4.5,No,4,8.5,Cafe,No,Medium,2,3,10,Reading,2.5,88
156363,18,Other,Arts,0.9,1.6,1.1,Yes,90.5,5.8,Fair,1,Master,Low,4.3,Yes,3.18,1,7.1,No,2,5,Quiet Room,Yes,Medium,4,2,10,Visual,2.2,84
156364,16,Male,Biology,6.5,3.1,3.6,Yes,58.3,4.9,Good,0,PhD,Low,8.6,Yes,4,1,3.3,No,4,13.8,Co-Learning Group,Yes,High,7,9,6,Auditory,2,100
156365,20,Female,Biology,4.7,2.2,2.5,No,57.8,6.4,Poor,6,Some College,Low,4,Yes,4,7,2.6,No,4,10.1,Quiet Room,Yes,Low,10,2,10,Kinesthetic,5.1,100
156366,27,Other,Computer Science,4.923589407,4.8,3.8,No,93.4,10,Good,6,Some College,Medium,6.8,Yes,4,6,3.3,No,4,14,Quiet Room,No,Low,2,2,10,Auditory,4,100
156367,19,Male,Biology,2.1,3.3,2.1,No,57.7,4.6,Good,0,Some College,Low,4.7,Yes,4,6,5.2,No,1,7.7,Quiet Room,Yes,High,6,8,7,Auditory,2.4,100
156368,26,Other,Computer Science,6.052658249,4.6,1.6,Yes,86.2,9.3,Poor,1,Bachelor,High,7.9,Yes,3.64,2,6.6,No,0,13.3,Dorm,No,Low,5,8,7,Kinesthetic,7.1,98
156369,17,Female,Biology,4.2,2.8,0.3,Yes,61.9,5.8,Fair,7,PhD,Low,5.9,No,4,1,2.1,No,1,8.6,Library,Yes,Medium,3,5,10,Reading,9.4,100
156370,18,Other,Engineering,5.8,3.4,1.6,Yes,93.2,7,Poor,3,PhD,Low,7.1,Yes,3.11,2,6.9,No,1,11.7,Quiet Room,Yes,High,2,1,10,Reading,9.5,78
156371,18,Male,Arts,3.5,4.8,3.9,No,68.2,9.4,Good,2,Some College,Low,7,Yes,4,7,3.3,No,2,13.5,Dorm,Yes,Low,2,10,5,Auditory,1.1,93
156372,17,Other,Biology,2.7,1.8,2.4,No,45,5.5,Good,4,Master,Medium,4.6,Yes,4,2,4.9,No,0,8.7,Co-Learning Group,No,High,4,6,9,Auditory,1.1,100
156373,16,Other,Psychology,0.6,4.9,0.1,Yes,75.7,7.4,Fair,3,Bachelor,Medium,8.2,No,3.56,2,4.8,No,3,6,Quiet Room,No,Medium,7,4,10,Kinesthetic,9.2,89
156374,20,Other,Biology,4,4.5,3.5,Yes,51.7,8.4,Good,5,Some College,Medium,8.8,No,4,4,1,No,4,12.5,Co-Learning Group,Yes,Low,8,7,8,Auditory,8.3,100
156375,16,Female,Biology,6.1,2.9,3.8,No,47.1,4.9,Fair,1,High School,Medium,9.7,No,2.74,6,5.7,No,0,13.5,Co-Learning Group,No,Medium,2,2,10,Auditory,2.3,69
156376,19,Female,Arts,2,1.9,2.9,Yes,85.5,5.7,Poor,4,PhD,High,5.2,No,3.27,3,6.7,No,2,8.1,Dorm,No,Low,6,5,10,Kinesthetic,4.9,83
156377,25,Male,Computer Science,3.754373562,2.2,2.1,Yes,71,9.3,Good,5,Some College,Low,7.1,Yes,3.79,3,1,No,3,8.2,Dorm,Yes,High,7,9,6,Kinesthetic,2.6,100
156378,16,Male,Biology,6.2,1.7,0.1,Yes,72.4,8.2,Good,4,Master,Low,6.9,No,4,2,4.7,No,4,9.3,Cafe,No,Medium,6,8,7,Auditory,1.6,100
156379,28,Male,Psychology,4.1,0.7,3.7,No,81.6,6.5,Poor,2,PhD,High,8.2,Yes,3.57,4,10,Yes,3,9.3,Dorm,No,Medium,10,1,10,Auditory,8.8,89
156380,16,Female,Business,0,4.9,2.7,No,76.8,8.3,Fair,0,High School,Low,8.9,No,3.13,2,9.2,No,3,9.1,Quiet Room,No,Medium,2,4,10,Auditory,2.8,78
